ini,end,wsize,mid_win,id
96018751,96028751,10000,96023751,12804
96026251,96036251,10000,96031251,12805
96033751,96043751,10000,96038751,12806
96041251,96051251,10000,96046251,12807
96048751,96058751,10000,96053751,12808
96056251,96066251,10000,96061251,12809
96063751,96073751,10000,96068751,12810
96071251,96081251,10000,96076251,12811
96078751,96088751,10000,96083751,12812
96086251,96096251,10000,96091251,12813
96093751,96103751,10000,96098751,12814
96101251,96111251,10000,96106251,12815
96108751,96118751,10000,96113751,12816
96116251,96126251,10000,96121251,12817
96123751,96133751,10000,96128751,12818
96131251,96141251,10000,96136251,12819
96138751,96148751,10000,96143751,12820
96146251,96156251,10000,96151251,12821
96153751,96163751,10000,96158751,12822
96161251,96171251,10000,96166251,12823
96168751,96178751,10000,96173751,12824
96176251,96186251,10000,96181251,12825
96183751,96193751,10000,96188751,12826
96191251,96201251,10000,96196251,12827
96198751,96208751,10000,96203751,12828
96206251,96216251,10000,96211251,12829
96213751,96223751,10000,96218751,12830
96221251,96231251,10000,96226251,12831
96228751,96238751,10000,96233751,12832
96236251,96246251,10000,96241251,12833
96243751,96253751,10000,96248751,12834
96251251,96261251,10000,96256251,12835
96258751,96268751,10000,96263751,12836
96266251,96276251,10000,96271251,12837
96273751,96283751,10000,96278751,12838
96281251,96291251,10000,96286251,12839
96288751,96298751,10000,96293751,12840
96296251,96306251,10000,96301251,12841
96303751,96313751,10000,96308751,12842
96311251,96321251,10000,96316251,12843
96318751,96328751,10000,96323751,12844
96326251,96336251,10000,96331251,12845
96333751,96343751,10000,96338751,12846
96341251,96351251,10000,96346251,12847
96348751,96358751,10000,96353751,12848
96356251,96366251,10000,96361251,12849
96363751,96373751,10000,96368751,12850
96371251,96381251,10000,96376251,12851
96378751,96388751,10000,96383751,12852
96386251,96396251,10000,96391251,12853
96393751,96403751,10000,96398751,12854
96401251,96411251,10000,96406251,12855
96408751,96418751,10000,96413751,12856
96416251,96426251,10000,96421251,12857
96423751,96433751,10000,96428751,12858
96431251,96441251,10000,96436251,12859
96438751,96448751,10000,96443751,12860
96446251,96456251,10000,96451251,12861
96453751,96463751,10000,96458751,12862
96461251,96471251,10000,96466251,12863
96468751,96478751,10000,96473751,12864
96476251,96486251,10000,96481251,12865
96483751,96493751,10000,96488751,12866
96491251,96501251,10000,96496251,12867
96498751,96508751,10000,96503751,12868
96506251,96516251,10000,96511251,12869
96513751,96523751,10000,96518751,12870
96521251,96531251,10000,96526251,12871
96528751,96538751,10000,96533751,12872
96536251,96546251,10000,96541251,12873
96543751,96553751,10000,96548751,12874
96551251,96561251,10000,96556251,12875
96558751,96568751,10000,96563751,12876
96566251,96576251,10000,96571251,12877
96573751,96583751,10000,96578751,12878
96581251,96591251,10000,96586251,12879
96588751,96598751,10000,96593751,12880
96596251,96606251,10000,96601251,12881
96603751,96613751,10000,96608751,12882
96611251,96621251,10000,96616251,12883
96618751,96628751,10000,96623751,12884
96626251,96636251,10000,96631251,12885
96633751,96643751,10000,96638751,12886
96641251,96651251,10000,96646251,12887
96648751,96658751,10000,96653751,12888
96656251,96666251,10000,96661251,12889
96663751,96673751,10000,96668751,12890
96671251,96681251,10000,96676251,12891
96678751,96688751,10000,96683751,12892
96686251,96696251,10000,96691251,12893
96693751,96703751,10000,96698751,12894
96701251,96711251,10000,96706251,12895
96708751,96718751,10000,96713751,12896
96716251,96726251,10000,96721251,12897
96723751,96733751,10000,96728751,12898
96731251,96741251,10000,96736251,12899
96738751,96748751,10000,96743751,12900
96746251,96756251,10000,96751251,12901
96753751,96763751,10000,96758751,12902
96761251,96771251,10000,96766251,12903
96768751,96778751,10000,96773751,12904
96776251,96786251,10000,96781251,12905
96783751,96793751,10000,96788751,12906
96791251,96801251,10000,96796251,12907
96798751,96808751,10000,96803751,12908
96806251,96816251,10000,96811251,12909
96813751,96823751,10000,96818751,12910
96821251,96831251,10000,96826251,12911
96828751,96838751,10000,96833751,12912
96836251,96846251,10000,96841251,12913
96843751,96853751,10000,96848751,12914
96851251,96861251,10000,96856251,12915
96858751,96868751,10000,96863751,12916
96866251,96876251,10000,96871251,12917
96873751,96883751,10000,96878751,12918
96881251,96891251,10000,96886251,12919
96888751,96898751,10000,96893751,12920
96896251,96906251,10000,96901251,12921
96903751,96913751,10000,96908751,12922
96911251,96921251,10000,96916251,12923
96918751,96928751,10000,96923751,12924
96926251,96936251,10000,96931251,12925
96933751,96943751,10000,96938751,12926
96941251,96951251,10000,96946251,12927
96948751,96958751,10000,96953751,12928
96956251,96966251,10000,96961251,12929
96963751,96973751,10000,96968751,12930
96971251,96981251,10000,96976251,12931
96978751,96988751,10000,96983751,12932
96986251,96996251,10000,96991251,12933
96993751,97003751,10000,96998751,12934
97001251,97011251,10000,97006251,12935
97008751,97018751,10000,97013751,12936
97016251,97026251,10000,97021251,12937
97023751,97033751,10000,97028751,12938
97031251,97041251,10000,97036251,12939
97038751,97048751,10000,97043751,12940
97046251,97056251,10000,97051251,12941
97053751,97063751,10000,97058751,12942
97061251,97071251,10000,97066251,12943
97068751,97078751,10000,97073751,12944
97076251,97086251,10000,97081251,12945
97083751,97093751,10000,97088751,12946
97091251,97101251,10000,97096251,12947
97098751,97108751,10000,97103751,12948
97106251,97116251,10000,97111251,12949
97113751,97123751,10000,97118751,12950
97121251,97131251,10000,97126251,12951
97128751,97138751,10000,97133751,12952
97136251,97146251,10000,97141251,12953
97143751,97153751,10000,97148751,12954
97151251,97161251,10000,97156251,12955
97158751,97168751,10000,97163751,12956
97166251,97176251,10000,97171251,12957
97173751,97183751,10000,97178751,12958
97181251,97191251,10000,97186251,12959
97188751,97198751,10000,97193751,12960
97196251,97206251,10000,97201251,12961
97203751,97213751,10000,97208751,12962
97211251,97221251,10000,97216251,12963
97218751,97228751,10000,97223751,12964
97226251,97236251,10000,97231251,12965
97233751,97243751,10000,97238751,12966
97241251,97251251,10000,97246251,12967
97248751,97258751,10000,97253751,12968
97256251,97266251,10000,97261251,12969
97263751,97273751,10000,97268751,12970
97271251,97281251,10000,97276251,12971
97278751,97288751,10000,97283751,12972
97286251,97296251,10000,97291251,12973
97293751,97303751,10000,97298751,12974
97301251,97311251,10000,97306251,12975
97308751,97318751,10000,97313751,12976
97316251,97326251,10000,97321251,12977
97323751,97333751,10000,97328751,12978
97331251,97341251,10000,97336251,12979
97338751,97348751,10000,97343751,12980
97346251,97356251,10000,97351251,12981
97353751,97363751,10000,97358751,12982
97361251,97371251,10000,97366251,12983
97368751,97378751,10000,97373751,12984
97376251,97386251,10000,97381251,12985
97383751,97393751,10000,97388751,12986
97391251,97401251,10000,97396251,12987
97398751,97408751,10000,97403751,12988
97406251,97416251,10000,97411251,12989
97413751,97423751,10000,97418751,12990
97421251,97431251,10000,97426251,12991
97428751,97438751,10000,97433751,12992
97436251,97446251,10000,97441251,12993
97443751,97453751,10000,97448751,12994
97451251,97461251,10000,97456251,12995
97458751,97468751,10000,97463751,12996
97466251,97476251,10000,97471251,12997
97473751,97483751,10000,97478751,12998
97481251,97491251,10000,97486251,12999
97488751,97498751,10000,97493751,13000
97496251,97506251,10000,97501251,13001
97503751,97513751,10000,97508751,13002
97511251,97521251,10000,97516251,13003
97518751,97528751,10000,97523751,13004
97526251,97536251,10000,97531251,13005
97533751,97543751,10000,97538751,13006
97541251,97551251,10000,97546251,13007
97548751,97558751,10000,97553751,13008
97556251,97566251,10000,97561251,13009
97563751,97573751,10000,97568751,13010
97571251,97581251,10000,97576251,13011
97578751,97588751,10000,97583751,13012
97586251,97596251,10000,97591251,13013
97593751,97603751,10000,97598751,13014
97601251,97611251,10000,97606251,13015
97608751,97618751,10000,97613751,13016
97616251,97626251,10000,97621251,13017
97623751,97633751,10000,97628751,13018
97631251,97641251,10000,97636251,13019
97638751,97648751,10000,97643751,13020
97646251,97656251,10000,97651251,13021
97653751,97663751,10000,97658751,13022
97661251,97671251,10000,97666251,13023
97668751,97678751,10000,97673751,13024
97676251,97686251,10000,97681251,13025
97683751,97693751,10000,97688751,13026
97691251,97701251,10000,97696251,13027
97698751,97708751,10000,97703751,13028
97706251,97716251,10000,97711251,13029
97713751,97723751,10000,97718751,13030
97721251,97731251,10000,97726251,13031
97728751,97738751,10000,97733751,13032
97736251,97746251,10000,97741251,13033
97743751,97753751,10000,97748751,13034
97751251,97761251,10000,97756251,13035
97758751,97768751,10000,97763751,13036
97766251,97776251,10000,97771251,13037
97773751,97783751,10000,97778751,13038
97781251,97791251,10000,97786251,13039
97788751,97798751,10000,97793751,13040
97796251,97806251,10000,97801251,13041
97803751,97813751,10000,97808751,13042
97811251,97821251,10000,97816251,13043
97818751,97828751,10000,97823751,13044
97826251,97836251,10000,97831251,13045
97833751,97843751,10000,97838751,13046
97841251,97851251,10000,97846251,13047
97848751,97858751,10000,97853751,13048
97856251,97866251,10000,97861251,13049
97863751,97873751,10000,97868751,13050
97871251,97881251,10000,97876251,13051
97878751,97888751,10000,97883751,13052
97886251,97896251,10000,97891251,13053
97893751,97903751,10000,97898751,13054
97901251,97911251,10000,97906251,13055
97908751,97918751,10000,97913751,13056
97916251,97926251,10000,97921251,13057
97923751,97933751,10000,97928751,13058
97931251,97941251,10000,97936251,13059
97938751,97948751,10000,97943751,13060
97946251,97956251,10000,97951251,13061
97953751,97963751,10000,97958751,13062
97961251,97971251,10000,97966251,13063
97968751,97978751,10000,97973751,13064
97976251,97986251,10000,97981251,13065
97983751,97993751,10000,97988751,13066
97991251,98001251,10000,97996251,13067
97998751,98008751,10000,98003751,13068
98006251,98016251,10000,98011251,13069
98013751,98023751,10000,98018751,13070
98021251,98031251,10000,98026251,13071
98028751,98038751,10000,98033751,13072
98036251,98046251,10000,98041251,13073
98043751,98053751,10000,98048751,13074
98051251,98061251,10000,98056251,13075
98058751,98068751,10000,98063751,13076
98066251,98076251,10000,98071251,13077
98073751,98083751,10000,98078751,13078
98081251,98091251,10000,98086251,13079
98088751,98098751,10000,98093751,13080
98096251,98106251,10000,98101251,13081
98103751,98113751,10000,98108751,13082
98111251,98121251,10000,98116251,13083
98118751,98128751,10000,98123751,13084
98126251,98136251,10000,98131251,13085
98133751,98143751,10000,98138751,13086
98141251,98151251,10000,98146251,13087
98148751,98158751,10000,98153751,13088
98156251,98166251,10000,98161251,13089
98163751,98173751,10000,98168751,13090
98171251,98181251,10000,98176251,13091
98178751,98188751,10000,98183751,13092
98186251,98196251,10000,98191251,13093
98193751,98203751,10000,98198751,13094
98201251,98211251,10000,98206251,13095
98208751,98218751,10000,98213751,13096
98216251,98226251,10000,98221251,13097
98223751,98233751,10000,98228751,13098
98231251,98241251,10000,98236251,13099
98238751,98248751,10000,98243751,13100
98246251,98256251,10000,98251251,13101
98253751,98263751,10000,98258751,13102
98261251,98271251,10000,98266251,13103
98268751,98278751,10000,98273751,13104
98276251,98286251,10000,98281251,13105
98283751,98293751,10000,98288751,13106
98291251,98301251,10000,98296251,13107
98298751,98308751,10000,98303751,13108
98306251,98316251,10000,98311251,13109
98313751,98323751,10000,98318751,13110
98321251,98331251,10000,98326251,13111
98328751,98338751,10000,98333751,13112
98336251,98346251,10000,98341251,13113
98343751,98353751,10000,98348751,13114
98351251,98361251,10000,98356251,13115
98358751,98368751,10000,98363751,13116
98366251,98376251,10000,98371251,13117
98373751,98383751,10000,98378751,13118
98381251,98391251,10000,98386251,13119
98388751,98398751,10000,98393751,13120
98396251,98406251,10000,98401251,13121
98403751,98413751,10000,98408751,13122
98411251,98421251,10000,98416251,13123
98418751,98428751,10000,98423751,13124
98426251,98436251,10000,98431251,13125
98433751,98443751,10000,98438751,13126
98441251,98451251,10000,98446251,13127
98448751,98458751,10000,98453751,13128
98456251,98466251,10000,98461251,13129
98463751,98473751,10000,98468751,13130
98471251,98481251,10000,98476251,13131
98478751,98488751,10000,98483751,13132
98486251,98496251,10000,98491251,13133
98493751,98503751,10000,98498751,13134
98501251,98511251,10000,98506251,13135
98508751,98518751,10000,98513751,13136
98516251,98526251,10000,98521251,13137
98523751,98533751,10000,98528751,13138
98531251,98541251,10000,98536251,13139
98538751,98548751,10000,98543751,13140
98546251,98556251,10000,98551251,13141
98553751,98563751,10000,98558751,13142
98561251,98571251,10000,98566251,13143
98568751,98578751,10000,98573751,13144
98576251,98586251,10000,98581251,13145
98583751,98593751,10000,98588751,13146
98591251,98601251,10000,98596251,13147
98598751,98608751,10000,98603751,13148
98606251,98616251,10000,98611251,13149
98613751,98623751,10000,98618751,13150
98621251,98631251,10000,98626251,13151
98628751,98638751,10000,98633751,13152
98636251,98646251,10000,98641251,13153
98643751,98653751,10000,98648751,13154
98651251,98661251,10000,98656251,13155
98658751,98668751,10000,98663751,13156
98666251,98676251,10000,98671251,13157
98673751,98683751,10000,98678751,13158
98681251,98691251,10000,98686251,13159
98688751,98698751,10000,98693751,13160
98696251,98706251,10000,98701251,13161
98703751,98713751,10000,98708751,13162
98711251,98721251,10000,98716251,13163
98718751,98728751,10000,98723751,13164
98726251,98736251,10000,98731251,13165
98733751,98743751,10000,98738751,13166
98741251,98751251,10000,98746251,13167
98748751,98758751,10000,98753751,13168
98756251,98766251,10000,98761251,13169
98763751,98773751,10000,98768751,13170
98771251,98781251,10000,98776251,13171
98778751,98788751,10000,98783751,13172
98786251,98796251,10000,98791251,13173
98793751,98803751,10000,98798751,13174
98801251,98811251,10000,98806251,13175
98808751,98818751,10000,98813751,13176
98816251,98826251,10000,98821251,13177
98823751,98833751,10000,98828751,13178
98831251,98841251,10000,98836251,13179
98838751,98848751,10000,98843751,13180
98846251,98856251,10000,98851251,13181
